,index,user,group,task,phase,time,type,sourcePath,targetPath,sourceRange,targetRange,time_dup
60,469,aqua,control,2,0,2022-08-14 14:11:44.450661,mark,,code/lib/commands/books/delete_page_command.dart (ionian),,39:8-39:92,2022-08-14T14:11:44.450661
61,470,aqua,control,2,0,2022-08-14 14:12:36.737873,reference,code/lib/commands/books/delete_page_command.dart (ionian),code/lib/commands/books/refresh_current_page_command.dart (NO_NODE_YET),33:19-33:30,13:19-13:30,2022-08-14T14:12:36.737873
63,471,aqua,control,2,0,2022-08-14 14:12:39.719251,define,code/lib/commands/books/refresh_current_page_command.dart (recent),code/lib/commands/books/refresh_current_page_command.dart (recent),5:6-5:31,5:6-5:31,2022-08-14T14:12:39.719251
64,472,aqua,control,2,0,2022-08-14 14:12:46.486018,reference,code/lib/commands/books/refresh_current_page_command.dart (recent),code/lib/commands/books/set_current_page_command.dart (NO_NODE_YET),5:6-5:31,12:6-12:31,2022-08-14T14:12:46.486018
66,376,aqua,control,2,0,2022-08-14 14:12:57.704614,UI,,/commands/books/refresh_current_page_command.dart,,,2022-08-14T14:12:57.704614
67,377,aqua,control,2,0,2022-08-14 14:13:01.517126,UI,,/commands/books/set_current_page_command.dart,,,2022-08-14T14:13:01.517126
68,378,aqua,control,2,0,2022-08-14 14:13:03.210428,UI,,/commands/books/refresh_current_page_command.dart,,,2022-08-14T14:13:03.210428
69,379,aqua,control,2,0,2022-08-14 14:13:05.187134,UI,,/commands/books/delete_book_command.dart,,,2022-08-14T14:13:05.187134
70,380,aqua,control,2,0,2022-08-14 14:13:10.275975,UI,,/models/books_model.dart,,,2022-08-14T14:13:10.275975
71,381,aqua,control,2,0,2022-08-14 14:13:15.941622,UI,,/commands/books/refresh_current_page_command.dart,,,2022-08-14T14:13:15.941622
73,473,aqua,control,2,0,2022-08-14 14:13:23.256168,tree,,code/lib/models/books_model.dart (lineup),,,2022-08-14T14:13:23.256168
75,384,aqua,control,2,0,2022-08-14 14:13:39.546788,UI,,/commands/books/refresh_current_page_command.dart,,,2022-08-14T14:13:39.546788
77,386,aqua,control,2,0,2022-08-14 14:13:48.268401,UI,,/models/books_model.dart,,,2022-08-14T14:13:48.268401
78,474,aqua,control,2,0,2022-08-14 14:14:04.140333,mark,,code/lib/models/books_model.dart (lineup),,106:4-106:39,2022-08-14T14:14:04.140333
79,475,aqua,control,2,0,2022-08-14 14:14:12.123806,mark,,code/lib/models/books_model.dart (lineup),,101:17-101:48,2022-08-14T14:14:12.123806
80,476,aqua,control,2,0,2022-08-14 14:15:06.323250,reference,code/lib/models/books_model.dart (lineup),code/lib/views/editor_page/editor_page.dart (NO_NODE_YET),101:21-101:32,29:56-29:67,2022-08-14T14:15:06.323250
82,477,aqua,control,2,0,2022-08-14 14:15:44.516032,mark,,code/lib/views/editor_page/editor_page.dart (microraptor),,24:7-24:47,2022-08-14T14:15:44.516032
83,478,aqua,control,2,1,2022-08-14 14:16:23.399986,tree,,code/lib/commands/books/delete_page_command.dart (ionian),,,2022-08-14T14:16:23.399986
85,479,aqua,control,2,1,2022-08-14 14:17:02.278384,define,code/lib/commands/books/delete_page_command.dart (ionian),code/lib/models/books_model.dart (lineup),33:19-33:30,102:6-102:17,2022-08-14T14:17:02.278384
87,480,aqua,control,2,1,2022-08-14 14:18:44.856167,tree,,code/lib/commands/books/delete_page_command.dart (ionian),,,2022-08-14T14:18:44.856167
89,481,aqua,control,2,1,2022-08-14 14:19:41.624779,define,code/lib/commands/books/delete_page_command.dart (ionian),code/lib/models/books_model.dart (lineup),28:33-28:49,52:27-52:43,2022-08-14T14:19:41.624779
91,482,aqua,control,2,1,2022-08-14 14:20:40.094740,reference,code/lib/models/books_model.dart (lineup),code/lib/models/books_model.dart (lineup),38:23-38:40,54:17-54:34,2022-08-14T14:20:40.094740
92,483,aqua,control,2,1,2022-08-14 14:21:06.744428,tree,,code/lib/commands/books/delete_page_command.dart (ionian),,,2022-08-14T14:21:06.744428
94,484,aqua,control,2,1,2022-08-14 14:21:30.037624,mark,,code/lib/commands/books/delete_page_command.dart (ionian),,28:6-28:71,2022-08-14T14:21:30.037624
95,485,aqua,control,2,1,2022-08-14 14:21:33.078774,mark,,code/lib/commands/books/delete_page_command.dart (ionian),,32:28-32:36,2022-08-14T14:21:33.078774
96,486,aqua,control,2,1,2022-08-14 14:21:39.148356,mark,,code/lib/commands/books/delete_page_command.dart (ionian),,33:62-33:67,2022-08-14T14:21:39.148356
97,487,aqua,control,2,1,2022-08-14 14:23:59.822533,define,code/lib/commands/books/delete_page_command.dart (ionian),code/lib/models/books_model.dart (lineup),28:33-28:49,52:27-52:43,2022-08-14T14:23:59.822533
99,488,aqua,control,2,1,2022-08-14 14:24:48.516529,tree,,code/lib/commands/books/delete_page_command.dart (ionian),,,2022-08-14T14:24:48.516529
101,489,aqua,control,3,0,2022-08-14 14:26:40.492292,tree,,code/lib/services/firebase/firebase_service_native.dart (NO_NODE_YET),,,2022-08-14T14:26:40.492292
103,490,aqua,control,3,0,2022-08-14 14:26:49.525484,reference,code/lib/services/firebase/firebase_service_native.dart (near),code/lib/services/firebase/firebase_service.dart (NO_NODE_YET),9:6-9:27,28:10-28:31,2022-08-14T14:26:49.525484
105,491,aqua,control,3,0,2022-08-14 14:27:06.695118,mark,,code/lib/services/firebase/firebase_service.dart (acoustic),,24:2-24:54,2022-08-14T14:27:06.695118
106,492,aqua,control,3,0,2022-08-14 14:27:13.974159,mark,,code/lib/services/firebase/firebase_service.dart (acoustic),,27:4-29:30,2022-08-14T14:27:13.974159
107,493,aqua,control,3,0,2022-08-14 14:27:34.388416,define,code/lib/services/firebase/firebase_service.dart (acoustic),code/lib/_utils/device_info.dart (NO_NODE_YET),24:40-24:53,20:18-20:31,2022-08-14T14:27:34.388416
109,494,aqua,control,3,0,2022-08-14 14:27:39.040616,define,code/lib/_utils/device_info.dart (newsboy),code/lib/_utils/device_info.dart (newsboy),20:35-20:43,18:18-18:26,2022-08-14T14:27:39.040616
110,495,aqua,control,3,0,2022-08-14 14:27:48.458828,mark,,code/lib/_utils/device_info.dart (newsboy),,10:14-10:54,2022-08-14T14:27:48.458828
111,496,aqua,control,3,0,2022-08-14 14:27:50.739559,mark,,code/lib/_utils/device_info.dart (newsboy),,9:14-9:46,2022-08-14T14:27:50.739559
112,497,aqua,control,3,0,2022-08-14 14:27:57.900804,mark,,code/lib/_utils/device_info.dart (newsboy),,20:18-20:53,2022-08-14T14:27:57.900804
113,498,aqua,control,3,0,2022-08-14 14:28:07.242161,mark,,code/lib/_utils/device_info.dart (newsboy),,16:14-16:29,2022-08-14T14:28:07.242161
114,499,aqua,control,3,0,2022-08-14 14:28:12.423701,tree,,code/lib/services/firebase/firebase_service_native.dart (near),,,2022-08-14T14:28:12.423701
116,500,aqua,control,3,0,2022-08-14 14:28:13.856038,tree,,code/lib/services/firebase/firebase_service_firedart.dart (NO_NODE_YET),,,2022-08-14T14:28:13.856038
118,501,aqua,control,3,0,2022-08-14 14:28:15.305328,tree,,code/lib/services/firebase/firebase_service.dart (acoustic),,,2022-08-14T14:28:15.305328
120,502,aqua,control,3,1,2022-08-14 14:28:52.397022,tree,,code/lib/services/firebase/firebase_service_firedart.dart (cabinet),,,2022-08-14T14:28:52.397022
122,402,aqua,control,3,1,2022-08-14 14:29:10.946661,UI,,/services/firebase/firebase_service_native.dart,,,2022-08-14T14:29:10.946661
123,503,aqua,control,3,1,2022-08-14 14:29:12.668807,move-leaf,,code/lib/services/firebase/firebase_service_native.dart (near),,,2022-08-14T14:29:12.668807
126,504,aqua,control,3,1,2022-08-14 14:29:17.474220,tree,,code/lib/services/firebase/firebase_service_firedart.dart (cabinet),,,2022-08-14T14:29:17.474220
129,505,aqua,control,3,1,2022-08-14 14:29:52.459869,mark,,code/lib/services/firebase/firebase_service_native.dart (near),,80:12-80:25,2022-08-14T14:29:52.459869
130,506,aqua,control,3,1,2022-08-14 14:30:04.355147,mark,,code/lib/services/firebase/firebase_service_firedart.dart (cabinet),,107:12-107:30,2022-08-14T14:30:04.355147
131,507,aqua,control,3,1,2022-08-14 14:30:06.417769,mark,,code/lib/services/firebase/firebase_service_native.dart (near),,80:74-80:84,2022-08-14T14:30:06.417769
132,508,aqua,control,3,1,2022-08-14 14:30:09.027286,mark,,code/lib/services/firebase/firebase_service_firedart.dart (cabinet),,107:80-107:92,2022-08-14T14:30:09.027286
2,510,beluga,control,1,0,2022-04-15 13:13:21.689328,define,code/lib/commands/app/copy_share_link_command.dart (cement),code/lib/routing/app_link.dart (NO_NODE_YET),17:8-17:15,13:2-13:2,2022-04-15T13:13:21.689328
4,511,beluga,control,1,0,2022-04-15 13:13:45.801080,mark,,code/lib/routing/app_link.dart (crowberry),,13:2-22:3,2022-04-15T13:13:45.801080
5,512,beluga,control,1,0,2022-04-15 13:13:50.245920,unmark,,code/lib/routing/app_link.dart (crowberry),,13:2-22:3,2022-04-15T13:13:50.245920
6,513,beluga,control,1,0,2022-04-15 13:14:08.335318,mark,,code/lib/routing/app_link.dart (crowberry),,7:0-56:1,2022-04-15T13:14:08.335318
7,514,beluga,control,1,0,2022-04-15 13:14:12.382143,hide,,code/lib/routing/app_link.dart (crowberry),,,2022-04-15T13:14:12.382143
9,515,beluga,control,1,0,2022-04-15 13:14:29.498274,mark,,code/lib/commands/app/copy_share_link_command.dart (cement),,10:0-33:3,2022-04-15T13:14:29.498274
10,516,beluga,control,1,0,2022-04-15 13:15:01.943002,reference,code/lib/commands/app/copy_share_link_command.dart (cement),code/lib/styled_widgets/buttons/styled_share_btn.dart (NO_NODE_YET),10:6-10:26,22:6-22:26,2022-04-15T13:15:01.943002
12,517,beluga,control,1,0,2022-04-15 13:15:07.991965,mark,,code/lib/styled_widgets/buttons/styled_share_btn.dart (wool),,22:6-22:50,2022-04-15T13:15:07.991965
13,4,beluga,control,1,0,2022-04-15 13:15:11.520473,UI,,/commands/app/copy_share_link_command.dart,,,2022-04-15T13:15:11.520473
14,518,beluga,control,1,0,2022-04-15 13:15:32.754649,reference,code/lib/commands/app/copy_share_link_command.dart (cement),code/lib/styled_widgets/context_menus/book_context_menu.dart (NO_NODE_YET),10:6-10:26,21:32-21:52,2022-04-15T13:15:32.754649
16,519,beluga,control,1,0,2022-04-15 13:15:36.851707,mark,,code/lib/styled_widgets/context_menus/book_context_menu.dart (podium),,21:31-21:83,2022-04-15T13:15:36.851707
17,6,beluga,control,1,0,2022-04-15 13:15:39.165337,UI,,/commands/app/copy_share_link_command.dart,,,2022-04-15T13:15:39.165337
18,520,beluga,control,1,0,2022-04-15 13:15:47.292192,reference,code/lib/commands/app/copy_share_link_command.dart (cement),code/lib/views/editor_page/panels/collapsible_info_panel.dart (NO_NODE_YET),10:6-10:26,74:4-74:24,2022-04-15T13:15:47.292192
20,521,beluga,control,1,0,2022-04-15 13:15:58.045996,mark,,code/lib/views/editor_page/panels/collapsible_info_panel.dart (gatsby),,74:0-77:6,2022-04-15T13:15:58.045996
21,522,beluga,control,1,0,2022-04-15 13:16:01.018640,mark,,code/lib/views/editor_page/panels/collapsible_info_panel.dart (gatsby),,72:0-78:3,2022-04-15T13:16:01.018640
22,523,beluga,control,1,0,2022-04-15 13:16:02.679166,unmark,,code/lib/views/editor_page/panels/collapsible_info_panel.dart (gatsby),,74:0-77:6,2022-04-15T13:16:02.679166
23,524,beluga,control,1,0,2022-04-15 13:16:13.422389,reference,code/lib/views/editor_page/panels/collapsible_info_panel.dart (gatsby),code/lib/views/editor_page/panels/collapsible_info_panel.dart (gatsby),72:7-72:26,27:91-27:110,2022-04-15T13:16:13.422389
24,525,beluga,control,1,0,2022-04-15 13:16:22.877154,reference,code/lib/views/editor_page/panels/collapsible_info_panel.dart (gatsby),code/lib/views/editor_page/panels/collapsible_info_panel.dart (gatsby),72:7-72:26,27:91-27:110,2022-04-15T13:16:22.877154
25,526,beluga,control,1,0,2022-04-15 13:16:30.377683,mark,,code/lib/views/editor_page/panels/collapsible_info_panel.dart (gatsby),,27:6-27:112,2022-04-15T13:16:30.377683
26,8,beluga,control,1,0,2022-04-15 13:16:50.433945,UI,,/commands/app/copy_share_link_command.dart,,,2022-04-15T13:16:50.433945
27,527,beluga,control,1,0,2022-04-15 13:17:08.232580,reference,code/lib/commands/app/copy_share_link_command.dart (cement),code/lib/styled_widgets/buttons/styled_share_btn.dart (wool),10:6-10:26,22:6-22:26,2022-04-15T13:17:08.232580
29,528,beluga,control,1,0,2022-04-15 13:17:15.725434,mark,,code/lib/styled_widgets/buttons/styled_share_btn.dart (wool),,30:0-36:45,2022-04-15T13:17:15.725434
30,529,beluga,control,1,1,2022-04-15 13:19:18.138900,tree,,code/lib/commands/app/copy_share_link_command.dart (cement),,,2022-04-15T13:19:18.138900
32,530,beluga,control,1,1,2022-04-15 13:19:24.496355,define,code/lib/commands/app/copy_share_link_command.dart (cement),code/lib/models/app_model.dart (NO_NODE_YET),18:25-18:41,69:14-69:30,2022-04-15T13:19:24.496355
34,531,beluga,control,1,1,2022-04-15 13:19:37.352762,mark,,code/lib/models/app_model.dart (locust),,69:2-69:53,2022-04-15T13:19:37.352762
35,532,beluga,control,1,1,2022-04-15 13:19:49.802719,define,code/lib/models/app_model.dart (locust),code/lib/models/app_model.dart (locust),69:34-69:45,62:15-62:26,2022-04-15T13:19:49.802719
36,533,beluga,control,1,1,2022-04-15 13:19:53.747511,define,code/lib/models/app_model.dart (locust),code/lib/data/app_user.freezed.dart (NO_NODE_YET),69:47-69:52,51:13-51:18,2022-04-15T13:19:53.747511
38,534,beluga,control,1,1,2022-04-15 13:20:03.649636,mark,,code/lib/data/app_user.freezed.dart (vicuna),,25:6-25:28,2022-04-15T13:20:03.649636
39,535,beluga,control,1,1,2022-04-15 13:20:20.316418,mark,,code/lib/data/app_user.freezed.dart (vicuna),,51:2-51:57,2022-04-15T13:20:20.316418
40,536,beluga,control,1,1,2022-04-15 13:21:15.729585,hide,,code/lib/data/app_user.freezed.dart (vicuna),,,2022-04-15T13:21:15.729585
42,537,beluga,control,1,1,2022-04-15 13:21:19.652485,hide,,code/lib/models/app_model.dart (locust),,,2022-04-15T13:21:19.652485
44,538,beluga,control,1,1,2022-04-15 13:21:24.308248,hide,,code/lib/data/app_user.dart (coelurus),,,2022-04-15T13:21:24.308248
46,16,beluga,control,1,1,2022-04-15 13:21:38.780636,UI,,/views/editor_page/panels/collapsible_info_panel.dart,,,2022-04-15T13:21:38.780636
47,539,beluga,control,1,1,2022-04-15 13:21:49.831322,hide,,code/lib/views/editor_page/panels/collapsible_info_panel.dart (gatsby),,,2022-04-15T13:21:49.831322
49,18,beluga,control,1,1,2022-04-15 13:21:51.208362,UI,,/styled_widgets/context_menus/book_context_menu.dart,,,2022-04-15T13:21:51.208362
50,540,beluga,control,1,1,2022-04-15 13:21:54.079531,hide,,code/lib/styled_widgets/context_menus/book_context_menu.dart (podium),,,2022-04-15T13:21:54.079531
52,20,beluga,control,1,1,2022-04-15 13:21:55.285169,UI,,/styled_widgets/buttons/styled_share_btn.dart,,,2022-04-15T13:21:55.285169
53,541,beluga,control,1,1,2022-04-15 13:22:02.695944,hide,,code/lib/styled_widgets/buttons/styled_share_btn.dart (wool),,,2022-04-15T13:22:02.695944
55,542,beluga,control,1,1,2022-04-15 13:22:07.328976,define,code/lib/commands/app/copy_share_link_command.dart (cement),code/lib/models/app_model.dart (locust),18:25-18:41,69:14-69:30,2022-04-15T13:22:07.328976
57,543,beluga,control,1,1,2022-04-15 13:22:39.604373,unmark,,code/lib/data/app_user.freezed.dart (vicuna),,25:6-25:28,2022-04-15T13:22:39.604373
59,23,beluga,control,1,1,2022-04-15 13:22:48.653098,UI,,/commands/app/copy_share_link_command.dart,,,2022-04-15T13:22:48.653098
60,545,beluga,control,1,1,2022-04-15 13:22:54.875996,mark,,code/lib/commands/app/copy_share_link_command.dart (cement),,18:26-18:41,2022-04-15T13:22:54.875996
61,546,beluga,control,2,0,2022-04-15 13:24:25.341151,tree,,code/lib/models/books_model.dart (NO_NODE_YET),,,2022-04-15T13:24:25.341151
63,547,beluga,control,2,0,2022-04-15 13:25:13.697241,reference,code/lib/models/books_model.dart (pitcher),code/lib/commands/books/delete_book_command.dart (NO_NODE_YET),18:7-18:21,26:19-26:33,2022-04-15T13:25:13.697241
65,548,beluga,control,2,0,2022-04-15 13:25:30.458730,hide,,code/lib/commands/books/delete_book_command.dart (ringed),,,2022-04-15T13:25:30.458730
67,549,beluga,control,2,0,2022-04-15 13:25:47.376609,mark,,code/lib/models/books_model.dart (pitcher),,60:0-66:9,2022-04-15T13:25:47.376609
68,550,beluga,control,2,0,2022-04-15 13:26:08.708146,reference,code/lib/models/books_model.dart (pitcher),code/lib/commands/books/delete_page_command.dart (NO_NODE_YET),60:7-60:21,30:17-30:31,2022-04-15T13:26:08.708146
70,551,beluga,control,2,0,2022-04-15 13:26:40.153305,mark,,code/lib/commands/books/delete_page_command.dart (stove),,32:3-34:7,2022-04-15T13:26:40.153305
71,552,beluga,control,2,0,2022-04-15 13:27:08.660177,mark,,code/lib/commands/books/delete_page_command.dart (stove),,30:6-30:49,2022-04-15T13:27:08.660177
72,553,beluga,control,2,0,2022-04-15 13:27:32.235040,unmark,,code/lib/commands/books/delete_page_command.dart (stove),,32:3-34:7,2022-04-15T13:27:32.235040
74,555,beluga,control,2,0,2022-04-15 13:27:35.444162,mark,,code/lib/commands/books/delete_page_command.dart (stove),,24:0-50:7,2022-04-15T13:27:35.444162
75,28,beluga,control,2,0,2022-04-15 13:27:44.279328,UI,,/models/books_model.dart,,,2022-04-15T13:27:44.279328
76,556,beluga,control,2,0,2022-04-15 13:27:48.551503,mark,,code/lib/models/books_model.dart (pitcher),,18:0-22:9,2022-04-15T13:27:48.551503
77,557,beluga,control,2,0,2022-04-15 13:28:00.984558,unmark,,code/lib/models/books_model.dart (pitcher),,18:0-22:9,2022-04-15T13:28:00.984558
78,558,beluga,control,2,0,2022-04-15 13:29:04.322927,hide,,code/lib/commands/app/copy_share_link_command.dart (cement),,,2022-04-15T13:29:04.322927
80,559,beluga,control,2,0,2022-04-15 13:29:06.136335,hide,,code/lib/commands/app/authenticate_user_command.dart (airmail),,,2022-04-15T13:29:06.136335
82,31,beluga,control,2,0,2022-04-15 13:29:09.024855,UI,,/commands/books/delete_page_command.dart,,,2022-04-15T13:29:09.024855
83,560,beluga,control,2,1,2022-04-15 13:30:32.027606,mark,,code/lib/commands/books/delete_page_command.dart (stove),,33:62-33:67,2022-04-15T13:30:32.027606
84,561,beluga,control,2,1,2022-04-15 13:31:34.838699,define,code/lib/commands/books/delete_page_command.dart (stove),code/lib/models/books_model.dart (pitcher),33:44-33:60,52:27-52:43,2022-04-15T13:31:34.838699
86,33,beluga,control,2,1,2022-04-15 13:32:06.225759,UI,,/models/app_model.dart,,,2022-04-15T13:32:06.225759
88,562,beluga,control,2,1,2022-04-15 13:32:13.184911,define,code/lib/commands/books/delete_page_command.dart (stove),code/lib/models/books_model.dart (pitcher),33:44-33:60,52:27-52:43,2022-04-15T13:32:13.184911
90,563,beluga,control,2,1,2022-04-15 13:34:41.441741,define,code/lib/models/books_model.dart (pitcher),code/lib/models/books_model.dart (pitcher),52:47-52:64,38:23-38:40,2022-04-15T13:34:41.441741
91,36,beluga,control,2,1,2022-04-15 13:35:26.119948,UI,,/commands/books/delete_page_command.dart,,,2022-04-15T13:35:26.119948
92,564,beluga,control,2,1,2022-04-15 13:38:31.575229,mark,,code/lib/commands/books/delete_page_command.dart (stove),,37:29-37:36,2022-04-15T13:38:31.575229
93,37,beluga,control,2,1,2022-04-15 13:39:24.517850,UI,,/models/app_model.dart,,,2022-04-15T13:39:24.517850
